variant,vol_target,lev,is_total_pct,is_cagr_pct,is_maxdd_pct,is_sharpe,oos_total_pct,oos_cagr_pct,oos_maxdd_pct,oos_sharpe
reversion_rsi3_10_60_sma200,,1,10.671436966650338,3.437619287702076,-5.056666862584858,0.5817341735035818,3.990969651934684,2.2968657602194797,-5.524839000951842,0.5132215688851546
reversion_rsi3_10_60_sma200,,2,21.118388111633536,6.594965691836263,-10.140204109413741,0.5817341735035884,7.7427988073431875,4.4225886408354675,-10.872025056318147,0.51322156888516
reversion_rsi3_10_60_sma200,,3,31.079341494572233,9.440503807483513,-15.235838693901805,0.5817341735035879,-4.014266077758599,-2.349428740621984,-27.540230302838864,-0.07261166248204702
reversion_rsi3_10_60_sma200,0.5,1,6.514410530297976,2.125953122612212,-2.541805820275045,0.564907988823409,5.2521983091785795,3.0149944689274344,-3.4286529634548035,0.8465413563609917
reversion_rsi3_10_60_sma200,0.5,2,12.950199232912452,4.142740153426794,-5.089026114561868,0.5649079888234202,10.536921566784763,5.985565737709386,-6.793427514751049,0.8465413563609828
reversion_rsi3_10_60_sma200,0.5,3,10.163166045213035,3.2790266523266443,-12.683326105790494,0.31056664958397645,15.833534070305344,8.903582188459147,-10.094371094056708,0.8465413563609764
reversion_rsi3_10_70_sma100,,1,4.078095095100598,1.3412939023511594,-5.738932363992976,0.24695878975524468,12.884018776613381,7.285712532872446,-3.7641740156602044,0.9933943958976372
reversion_rsi3_10_70_sma100,,2,7.102843934142067,2.3136710650115244,-11.317785182335182,0.24695878975524513,26.294792623762888,14.507140874739655,-7.416423226514201,0.9933943958976303
reversion_rsi3_10_70_sma100,,3,0.03414904672520702,0.01138172009040872,-23.570087226031788,0.10573406198284159,20.468360424938226,11.411361896307227,-21.25514565138632,0.5679541069877403
reversion_rsi3_10_70_sma100,0.5,1,2.9498581034323346,0.9737729186957589,-4.776769307308726,0.2493281595837614,11.072224166236545,6.283102304010169,-3.6859829380498588,1.0838600472101527
reversion_rsi3_10_70_sma100,0.5,2,5.413200560893938,1.77278674306669,-9.443801219896585,0.24932815958376114,22.686267943476256,12.597063627524507,-7.263861850088094,1.0838600472101458
reversion_rsi3_10_70_sma100,0.5,3,-1.219179606217291,-0.40805603450206895,-20.865569068881484,0.0518898505543505,34.787013411163855,18.913995172701892,-10.736061280757248,1.0838600472101532
reversion_rsi3_10_70_sma200,,1,5.6876128974498785,1.8610220848199521,-5.056666862584869,0.3062562906261353,8.205027310082592,4.682314242179353,-5.4331962084388845,0.7377536226120123
reversion_rsi3_10_70_sma200,,2,10.178182744557907,3.283719205754476,-10.140204109413764,0.30625629062613485,16.259166133738677,9.135615304393795,-10.69894533498401,0.7377536226120083
reversion_rsi3_10_70_sma200,,3,4.4047525994387104,1.4472057861244059,-18.068542619543017,0.17619383384285045,7.062338199493801,4.0393861214853555,-27.328958156302306,0.29339923582627614
reversion_rsi3_10_70_sma200,0.5,1,2.6833004521285897,0.886550538674169,-4.48977230521418,0.21977510238783315,7.736926815441025,4.419286171174819,-3.6859829380498366,0.879100011438871
reversion_rsi3_10_70_sma200,0.5,2,4.8003843620648246,1.5751857406205216,-8.906670886290124,0.21977510238784911,15.57141885781581,8.760512143670574,-7.263861850088071,0.8791000114388688
reversion_rsi3_10_70_sma200,0.5,3,-10.830438418759126,-3.7489349575353215,-27.23359441971335,-0.09857339161571943,23.45101937722669,13.003812931647474,-10.736061280757259,0.8791000114388687
reversion_rsi3_20_60_sma100,,1,3.1191461641339124,1.0290888223497996,-12.866900954742599,0.1440508824413197,5.578985265889291,3.2004729598152037,-14.513978976130604,0.33194484291362986
reversion_rsi3_20_60_sma100,,2,1.4571396777097068,0.4833729669905251,-24.668202314208433,0.1440508824413209,2.271270749172749,1.3117715322169987,-27.685719669163646,0.1760472839100894
reversion_rsi3_20_60_sma100,,3,-12.847222926431334,-4.4801254512029764,-38.874294585686954,0.07779493363335148,-7.079014582469689,-4.171016125111682,-47.50565764423874,0.05105013421105141
reversion_rsi3_20_60_sma100,0.5,1,2.0604738550786372,0.6821606061429453,-9.334138819540616,0.12247293423617737,5.315493158515494,3.050938357702293,-9.889566976203923,0.37331819462888954
reversion_rsi3_20_60_sma100,0.5,2,1.9178657274741662,0.6352446730791605,-18.109746802049507,0.12247293423617005,9.335983042272588,5.315840701647789,-19.275942061690763,0.3733181946288981
reversion_rsi3_20_60_sma100,0.5,3,-17.120556409872233,-6.067558883942937,-38.85245659065604,-0.0540883633320795,3.6587861019865997,2.1071171882363737,-28.117974754503795,0.2162675930351789
reversion_rsi3_20_60_sma200,,1,4.4247423323403146,1.453679862853785,-16.54029122716879,0.1764204908061998,1.2440759536083146,0.720046308094946,-17.074848131556976,0.12007206980398663
reversion_rsi3_20_60_sma200,,2,3.7993847238777967,1.2507525337970504,-31.72262938739849,0.1764204908061956,-16.121227411075633,-9.698211836333826,-33.53058674371147,-0.19014932462706938
reversion_rsi3_20_60_sma200,,3,-10.06909116885133,-3.475774082842553,-45.29768545347097,0.11083529327809312,-25.23391517940957,-15.528044336928593,-52.10641601526722,-0.24830898960805003
reversion_rsi3_20_60_sma200,0.5,1,2.187415112324076,0.7238856227073764,-8.72692410606466,0.12676013115791962,2.4678866569946,1.4247490523078277,-11.133265482335675,0.21210856608913384
reversion_rsi3_20_60_sma200,0.5,2,2.058666937504161,0.6815664308394975,-17.077627768306826,0.12676013115791673,-5.651408205235575,-3.319404869700615,-21.442402153605588,-0.06682851611954782
reversion_rsi3_20_60_sma200,0.5,3,-26.39172195011482,-9.709466446761805,-41.40315458646269,-0.11604799093588426,-11.79754146167583,-7.025639701166719,-30.938047534107994,-0.07980572850745386
reversion_rsi3_20_70_sma100,,1,-3.719648323732816,-1.255581647103876,-14.717273040839219,-0.020947217945032553,14.647170177965263,8.25494030345384,-13.026751316838393,0.6405774139190868
reversion_rsi3_20_70_sma100,,2,-12.543055539016002,-4.3691314891941335,-28.246100013433807,-0.020947217945032688,19.403505058459114,10.838832786965735,-25.179898365132146,0.4998311888901308
reversion_rsi3_20_70_sma100,,3,-31.429933655288355,-11.818356279210585,-42.118206697470505,-0.07647535837315109,15.548218010726945,8.747841894456565,-44.787808088306036,0.4060856002490402
reversion_rsi3_20_70_sma100,0.5,1,-0.2127025647157832,-0.07095118370417097,-10.647908954179508,0.03983273703888447,10.077596283698353,5.72977711095366,-9.162580990972213,0.5572072670214868
reversion_rsi3_20_70_sma100,0.5,2,-3.0760126757112927,-1.036034158184851,-20.722037167242636,0.039832737038889156,18.674137784812572,10.445444579833897,-17.745058750582576,0.5572072670214854
reversion_rsi3_20_70_sma100,0.5,3,-23.735984117009146,-8.636395846720568,-39.71310137571369,-0.11220928259948382,16.10397989508383,9.051056966150938,-27.70830885584551,0.4220856260997238
reversion_rsi3_20_70_sma200,,1,2.0886157662292515,0.6914137085020533,-19.059726938626053,0.12041446722526053,5.854647698186488,3.356746796008836,-18.677476444532093,0.31285592843046184
reversion_rsi3_20_70_sma200,,2,-2.5531412572063594,-0.8583944120631237,-35.86816795715351,0.12041446722525997,-8.934205103832449,-5.28594449741756,-34.66168948843092,0.0008346969319698842
reversion_rsi3_20_70_sma200,,3,-20.26184746015074,-7.269616385244671,-50.3060699061606,0.06622552625251718,-16.26001540758848,-9.784945821867408,-54.89608803631072,-0.023026454938168187
reversion_rsi3_20_70_sma200,0.5,1,7.834284054796203,2.546053960035155,-10.104083265903052,0.2681296204162961,4.889529482640831,2.808866865055304,-11.998620185834252,0.3357164234042787
reversion_rsi3_20_70_sma200,0.5,2,11.705100748837992,3.758655337935113,-19.792004737748904,0.26812962041629995,-1.5299056431007818,-0.8906542412142948,-22.991830308563564,0.07349048711623803
reversion_rsi3_20_70_sma200,0.5,3,-17.66674990099394,-6.274358883617714,-42.2784941618019,0.06111466173529957,-6.499147233220026,-3.8244496874747957,-33.00640547274749,0.060473650527788816
reversion_rsi3_30_60_sma100,,1,11.75400647276863,3.77379535618505,-13.681570864152903,0.3106867588223175,-1.4360726581432615,-0.8358617320492034,-17.87776783051106,0.031296776705469175
reversion_rsi3_30_60_sma100,,2,15.671397903052299,4.972448675515051,-26.114420300040397,0.3106867588223124,-13.225233585997687,-7.901920711867305,-37.54006445791332,-0.06695719340503174
reversion_rsi3_30_60_sma100,,3,1.248132419480652,0.41432511596812827,-41.03315516301308,0.2553728073390591,-35.71597277654993,-22.617123499179048,-60.10453490376443,-0.23439793393934108
reversion_rsi3_30_60_sma100,0.5,1,12.437652152446276,3.9849744541587295,-8.702730115137014,0.4167033861822152,-1.0420567183434426,-0.6060200184297093,-14.356562409960539,0.017186503902674788
reversion_rsi3_30_60_sma100,0.5,2,22.093218964807782,6.880181177851563,-16.90271756249152,0.41670338618221225,-4.8215069011385285,-2.8268286199321313,-28.249593234777713,0.01718650390267154
reversion_rsi3_30_60_sma100,0.5,3,6.149062064752986,2.0090540677331736,-38.119619450487995,0.2451868417072332,-17.857229255794227,-10.787486762361931,-45.72605097834417,-0.0842026621335565
reversion_rsi3_30_60_sma200,,1,5.361220450521831,1.7560556618282819,-18.57650657283432,0.18806923159878738,-5.7960408308604165,-3.405435315718497,-20.735766687262437,-0.14070162813481055
reversion_rsi3_30_60_sma200,,2,2.3744644143575355,0.7853049560259784,-34.951391328231615,0.18806923159878292,-29.35872734341235,-18.26449619819379,-46.09297251162394,-0.3480345483809314
reversion_rsi3_30_60_sma200,,3,-16.25426704039381,-5.741419319928864,-49.0804447459161,0.13655135368765553,-49.27589688450027,-32.55651861908484,-65.7767143343752,-0.4631928319076773
reversion_rsi3_30_60_sma200,0.5,1,5.689163437015843,1.8615202156423871,-12.42362255961098,0.22223134210503798,-2.7002366127706123,-1.5759044125238542,-13.622471652256907,-0.08286641000368884
reversion_rsi3_30_60_sma200,0.5,2,7.62672022026174,2.4802167554869747,-24.16432814530607,0.22223134210502954,-16.061555521629945,-9.660939083297581,-31.546722625914605,-0.2621131042642616
reversion_rsi3_30_60_sma200,0.5,3,-22.53376013535756,-8.158812162402873,-52.375423381641795,0.006527212420395512,-27.44140347673345,-16.984405895140853,-46.26792436419432,-0.2706892900789369
reversion_rsi3_30_70_sma100,,1,1.6922432463299941,0.5609287880159464,-16.41143029809824,0.12146317567242673,3.976551898958558,2.2886353944568727,-16.713367817626825,0.21321881544681157
reversion_rsi3_30_70_sma100,,2,-6.337030507610697,-2.1586039399577928,-32.26420823576467,0.12146317567242267,-4.897990886024695,-2.8721489994798843,-35.96823060637422,0.12228186849371077
reversion_rsi3_30_70_sma100,,3,-28.679921258873307,-10.654927689113936,-51.437050195705545,0.07621094702355867,-27.887420417467613,-17.2809067074735,-59.27850718804808,-0.02417395215618059
reversion_rsi3_30_70_sma100,0.5,1,8.214572100948981,2.6664587279294105,-11.92441161901483,0.2723515192888511,0.38577711797280756,0.22368022230785378,-15.816391509871375,0.08964577460237194
reversion_rsi3_30_70_sma100,0.5,2,11.70456433099909,3.758489251569075,-23.910280338308564,0.2723515192888533,-3.0368542021970257,-1.7736397921643055,-29.743908602314583,0.08964577460237187
reversion_rsi3_30_70_sma100,0.5,3,-8.811140844458997,-3.0277972606097436,-46.559600270181974,0.13650491233127476,-16.794192265441232,-10.119338050756987,-47.43101577050916,0.00015236018498480716
reversion_rsi3_30_70_sma200,,1,2.932688702237529,0.9681593263608512,-20.305452149081262,0.1451187768264666,-1.9560931337314513,-1.1397969968475974,-21.86870908864741,0.02121736334722824
reversion_rsi3_30_70_sma200,,2,-4.797589108243361,-1.6254748965132237,-37.75154432389522,0.1451187768264678,-24.164503450399778,-14.82901037599309,-45.5024742080563,-0.19235384647783454
reversion_rsi3_30_70_sma200,,3,-27.701918724848518,-10.248388066431913,-52.41222625453867,0.10142829718364478,-44.307538755114784,-28.798495001152048,-65.55949816957582,-0.28962998923566485
reversion_rsi3_30_70_sma200,0.5,1,12.670997794294948,4.056859253913991,-13.267373146371275,0.3459584524779111,-0.4437938419697529,-0.25776777679860086,-14.293607785171137,0.04249039071814424
reversion_rsi3_30_70_sma200,0.5,2,19.55697472042557,6.134922151426547,-25.294746457880212,0.3459584524779113,-12.554937359502993,-7.489762369781072,-31.058423796833456,-0.13516396335498954
reversion_rsi3_30_70_sma200,0.5,3,-12.146463767361892,-4.224796729669511,-46.17143253904917,0.16404862621158506,-23.400420542451485,-14.332089810574477,-45.99801564450916,-0.14405991940341195
