variant,btc_filter,vol_target,lev,is_total_pct,is_cagr_pct,is_maxdd_pct,is_sharpe,oos_total_pct,oos_cagr_pct,oos_maxdd_pct,oos_sharpe
donchian_30_10,False,0.5,5,31.341286301209358,9.513356113230564,-89.87362690697525,0.6707225991850452,-62.14297247618744,-43.087946632360655,-90.82337404676557,-0.06361209479599207
donchian_30_10,True,,1,116.16291258023992,29.29857180106541,-32.54161162512376,1.036856848067232,0.40508086965187484,0.23486338330946932,-22.82941662202047,0.12028324767741982
donchian_30_10,True,,2,263.8248784071141,53.80276070164942,-55.9994858527881,1.036856848067233,-13.264600831888384,-7.926168700850811,-45.72300962852529,0.04351780675577155
donchian_30_10,True,,3,333.6458316210861,63.071622409401364,-72.32483575024173,1.0039044585241623,-31.010440244531402,-19.378992418865803,-62.79372593095586,0.029057268733711526
donchian_30_10,True,,5,-49.47564494383876,-20.353457763216408,-94.29842538481314,0.7504549305838663,-56.4460528205351,-38.264827968102836,-81.28937208014594,0.11770334870564594
donchian_30_10,True,0.5,1,77.0615131073501,20.978461459477373,-23.479426191753127,1.0728269767485052,9.834685152516776,5.594323901846643,-19.99654755320356,0.39082540872589705
donchian_30_10,True,0.5,2,179.6365574260857,40.88496517981901,-42.27242314130011,1.0728269767485024,14.13847622682054,7.975950564409784,-37.166256775981765,0.3908254087258969
donchian_30_10,True,0.5,3,263.69953389748446,53.78509602549719,-57.09450908554855,1.0252814770859737,3.223685495582207,1.8581942325675005,-55.49086833517375,0.30916237879755715
donchian_30_10,True,0.5,5,302.333795645847,59.04822919475683,-77.41140502623752,0.9817633949480588,-25.949220758094405,-15.997956607499809,-78.25627859669018,0.28486476091279417
donchian_30_10_ls,False,,1,27.552129510974964,8.449920473846317,-57.7622586867086,0.4040499263594771,-19.968458635821328,-12.125310895742658,-44.375983673546834,-0.12101077995603195
donchian_30_10_ls,False,,2,-11.164158403935364,-3.869159311110504,-85.63999127742936,0.39535598262768173,-54.8049982405502,-36.92551195742091,-76.06051512812851,-0.16127750773150268
donchian_30_10_ls,False,,3,-67.61823926983041,-31.33003598445785,-96.18938491179176,0.3822419416941465,-80.97218184897743,-61.819694481136445,-91.55932879058786,-0.16894607714180887
donchian_30_10_ls,False,,5,-99.97402378321593,-93.6194424035269,-99.99534211154037,0.1165706765209052,-98.4370171547355,-91.04683456979362,-99.35376962464841,-0.12524858973087016
donchian_30_10_ls,False,0.5,1,12.993237040299888,4.1559657639727465,-44.4544488131422,0.2853184471736713,-0.817716285176695,-0.47532689120370897,-31.003783367437386,0.13348544041032823
donchian_30_10_ls,False,0.5,2,0.8879881549892277,0.2951242118317321,-71.63725204468096,0.2853184471736777,-15.653107325978443,-9.406108728581087,-56.808206112001415,0.1334854404103213
donchian_30_10_ls,False,0.5,3,-33.9667702882457,-12.919513549996353,-87.65440160832291,0.2567269876206892,-43.47413551094006,-28.1821359548184,-77.47024859587016,0.08805039472964354
donchian_30_10_ls,False,0.5,5,-91.47976542870676,-55.996841529600985,-98.9722037757422,0.1756438032177656,-84.00448834865645,-65.47838311716198,-95.40505548254875,0.06746968542222863
donchian_30_10_ls,True,,1,50.66052576449294,14.63920339041167,-53.558695867540386,0.5335683254924736,-9.623194555678227,-5.702435304685349,-42.08012072524312,0.05551027265416454
donchian_30_10_ls,True,,2,27.566651445001366,8.45403602731205,-82.105448007105,0.5242668228060928,-42.45872136137913,-27.436298445053243,-71.04564933700117,0.01404299012955107
donchian_30_10_ls,True,,3,-37.18325370217392,-14.357011696168376,-93.75981587010376,0.5248129435930532,-72.73378747614028,-52.95636339449379,-87.21242210924862,0.006086366265512632
donchian_30_10_ls,True,,5,-99.83305306102031,-88.13704671550701,-99.97071509335463,0.27527965127926424,-97.178709765505,-87.38706170781465,-98.71856024763254,0.051206483388559855
donchian_30_10_ls,True,0.5,1,28.1516290461165,8.619561136666508,-39.560589649484534,0.4397401008817173,11.150864449444464,6.3267620827974325,-25.698664824884577,0.3530975984396982
donchian_30_10_ls,True,0.5,2,31.628564848552855,9.593142976952262,-65.934038289914,0.4397401008817147,6.0595104307469505,3.4727734642401087,-46.95512943225169,0.35309759843969724
donchian_30_10_ls,True,0.5,3,0.6747185827938207,0.22440225387969637,-83.37111169460051,0.41033779788320274,-20.145378702750772,-12.238088684373006,-66.58889890946583,0.3056409911062147
donchian_30_10_ls,True,0.5,5,-75.92938703019834,-37.79446208035703,-97.44820044258303,0.36015025706396164,-71.4597265026226,-51.69302029131402,-90.33962112199725,0.28410813183519323
donchian_30_20,False,,1,79.6951115213772,21.57531986312311,-42.35905717980065,0.7094797013298493,-7.467582511059612,-4.40375769262581,-36.746894951821844,0.01676986878471189
donchian_30_20,False,,2,110.54376745609042,28.168350961177158,-69.82771937205729,0.7094797013298486,-39.135233656610545,-25.032928044386694,-69.6218447796622,-0.09568621366044387
donchian_30_20,False,,3,20.88960739312895,6.527807588223666,-89.16222247195498,0.6500946597651531,-67.2975866336812,-47.72219141691044,-87.87797653367241,-0.1539831868656944
donchian_30_20,False,,5,-99.3877856463722,-81.70631615718787,-99.86185727270676,0.4212405549856929,-92.27134614884514,-77.36491930074452,-98.26339851565457,-0.11407177381151357
donchian_30_20,False,0.5,1,74.82109394432395,20.46603358329606,-30.44111421491661,0.8345098984432701,-0.44369997642673686,-0.25771320615509685,-34.951367137389624,0.11702088754968214
